subdim	prefix	video	suffix	dim	task_type	negative	positive	index
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-50-04.14-55-04.bus.G340.r13.person_closes_vehicle_door.7920.7997	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2478
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-50-04.14-55-04.bus.G340.r13.person_exits_vehicle.6974.7041	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2482
opening trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-50-04.14-55-04.bus.G340.r13.person_opens_trunk.7100.7208	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	2484
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-50-04.14-55-04.bus.G340.r13.vehicle_turns_left.6502.6660	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2486
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.bus.G505.r13.vehicle_turns_right.3596.3680	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2487
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.bus.G505.r13.vehicle_turns_left.3680.3808	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2488
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.bus.G505.r13.vehicle_turns_left.8430.8514	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2489
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G336.r13.vehicle_starts.1218.1311	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2491
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G336.r13.vehicle_starts.3086.3116	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2492
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G336.r13.vehicle_turns_left.962.1160	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2500
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G336.r13.vehicle_turns_left.1209.1495	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2501
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G336.r13.vehicle_turns_left.3274.3630	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2502
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G336.r13.vehicle_turns_left.5962.6127	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2503
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G336.r13.vehicle_turns_left.7029.7170	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2504
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G339.r13.vehicle_turns_right.6819.6979	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2505
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G339.r13.person_closes_vehicle_door.6946.7014	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2506
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G339.r13.vehicle_turns_right.7378.7503	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2507
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G339.r13.person_exits_vehicle.6690.6734	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2509
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G339.r13.person_exits_vehicle.6636.6679	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2510
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G339.r13.person_exits_vehicle.6729.6779	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2511
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G339.r13.person_closes_vehicle_door.823.895	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2512
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G339.r13.person_opens_vehicle_door.8506.8564	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2514
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G339.r13.person_enters_vehicle.8914.8944	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2516
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G339.r13.vehicle_starts.6364.6544	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2518
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G639.r13.person_closes_vehicle_door.3785.3850	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2525
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G639.r13.person_closes_vehicle_door.6941.7002	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2526
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-00.15-00-00.school.G639.r13.person_opens_vehicle_door.6814.6880	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2528
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-03.15-00-03.school.G300.r13.person_enters_vehicle.3736.3796	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2533
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-03.15-00-03.school.G300.r13.person_enters_vehicle.3789.3849	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2534
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-03.15-00-03.school.G300.r13.person_exits_vehicle.1004.1095	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2535
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-03.15-00-03.school.G300.r13.vehicle_turns_left.7545.7695	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2545
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.14-55-03.15-00-03.school.G300.r13.vehicle_turns_right.3340.3514	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2546
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-00.15-05-00.school.G339.r13.person_closes_vehicle_door.6432.6499	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2549
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-00.15-05-00.school.G339.r13.person_opens_vehicle_door.6345.6411	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2551
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-00.15-05-00.school.G339.r13.vehicle_starts.6416.6529	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2553
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-00.15-05-00.school.G339.r13.vehicle_turns_left.5170.5239	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2554
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-00.15-05-00.school.G339.r13.vehicle_turns_right.5069.5197	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2556
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-00.15-05-00.school.G339.r13.vehicle_turns_right.7749.7864	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2557
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-00.15-05-00.school.G339.r13.vehicle_turns_right.7887.7997	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2558
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-00.15-05-00.school.G339.r13.vehicle_turns_right.7814.7887	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2559
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-04.15-05-04.bus.G340.r13.vehicle_stops.7833.7943	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2561
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-04.15-05-04.bus.G340.r13.vehicle_turns_left.2639.2794	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2562
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-04.15-05-04.bus.G340.r13.vehicle_turns_right.3870.3991	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2563
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-06.15-05-06.hospital.G341.r13.person_exits_vehicle.1674.1758	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2566
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-06.15-05-06.hospital.G341.r13.person_opens_vehicle_door.1451.1526	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2570
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-06.15-05-06.hospital.G341.r13.person_opens_vehicle_door.1541.1663	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2571
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-06.15-05-06.hospital.G341.r13.person_opens_vehicle_door.6162.6230	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2573
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-06.15-05-06.hospital.G341.r13.person_closes_vehicle_door.1780.1867	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2575
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-06.15-05-06.hospital.G341.r13.person_closes_vehicle_door.1795.1878	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2576
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-06.15-05-06.hospital.G341.r13.person_closes_vehicle_door.1938.2001	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2577
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-06.15-05-06.hospital.G341.r13.person_closes_vehicle_door.6540.6625	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2578
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-06.15-05-06.hospital.G341.r13.vehicle_starts.3249.3385	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2583
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-06.15-05-06.hospital.G341.r13.vehicle_turns_left.2578.2769	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2588
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-06.15-05-06.hospital.G341.r13.vehicle_turns_left.3478.3655	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2589
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-06.15-05-06.hospital.G341.r13.vehicle_turns_right.3737.3979	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2590
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-06.15-05-06.hospital.G341.r13.vehicle_turns_right.7159.7308	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2591
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.person_closes_vehicle_door.7118.7200	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2595
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.person_enters_vehicle.6150.6244	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2596
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.person_enters_vehicle.6311.6402	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2597
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.person_enters_vehicle.6759.6851	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2598
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.person_exits_vehicle.7070.7149	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2599
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.person_opens_vehicle_door.5337.5433	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2600
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.vehicle_starts.7951.8100	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2605
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.vehicle_stops.7718.7867	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2609
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.vehicle_turns_left.2616.2816	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2610
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.vehicle_turns_left.3869.4060	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2611
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.vehicle_turns_left.3996.4160	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2612
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.vehicle_turns_left.4527.4691	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2613
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.vehicle_turns_left.7367.7594	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2614
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.vehicle_turns_left.2322.2416	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2615
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.vehicle_turns_left.7778.7894	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2616
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.vehicle_turns_right.4835.5149	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2617
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.vehicle_turns_right.7510.7655	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2618
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.vehicle_turns_right.7655.7797	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2619
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-00-07.15-05-07.hospital.G436.r13.vehicle_turns_right.7552.7739	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2620
