subdim	prefix	video	suffix	dim	task_type	negative	positive	index
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_enters_vehicle.518.581	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2797
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_enters_vehicle.643.704	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2798
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_enters_vehicle.723.795	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2799
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_enters_vehicle.785.860	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2800
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_enters_vehicle.1180.1248	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2801
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_enters_vehicle.1230.1299	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2802
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_enters_vehicle.3155.3218	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2803
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_exits_vehicle.0.60	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2804
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_exits_vehicle.2153.2231	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2805
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_exits_vehicle.2299.2384	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2806
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_exits_vehicle.2427.2504	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2807
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_exits_vehicle.2469.2544	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2808
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_exits_vehicle.2632.2719	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2809
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.person_exits_vehicle.2847.2914	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2810
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.vehicle_reverses.732.1004	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	2811
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.vehicle_starts.4139.4274	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2815
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.vehicle_starts.4973.5099	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2816
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.vehicle_starts.6085.6202	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2818
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.vehicle_starts.3955.4099	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2821
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.vehicle_stops.3819.3944	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2825
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.vehicle_stops.4359.4480	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2826
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.vehicle_stops.4701.4840	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2828
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.vehicle_stops.6299.6431	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2829
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.vehicle_stops.570.676	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2831
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.vehicle_turns_left.3992.4229	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2833
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.vehicle_turns_right.4777.4918	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2834
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.vehicle_turns_right.8929.8999	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2835
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.vehicle_turns_right.4603.4735	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2837
driving forward	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-45-07.15-50-07.hospital.G436.r13.vehicle_drives_forward.1004.732	.mp4	vehicle	retrieval	vehicle reversing	vehicle driving forward	2839
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-00.15-55-00.school.G336.r13.person_closes_vehicle_door.5641.5696	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2840
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-00.15-55-00.school.G336.r13.person_exits_vehicle.5524.5706	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2841
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-00.15-55-00.school.G336.r13.person_opens_vehicle_door.5524.5625	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2842
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-00.15-55-00.school.G336.r13.vehicle_starts.151.273	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2843
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-00.15-55-00.school.G336.r13.vehicle_starts.6246.6392	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2845
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-00.15-55-00.school.G336.r13.vehicle_stops.5045.5189	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2846
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-00.15-55-00.school.G339.r13.person_closes_vehicle_door.6822.6938	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2849
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-00.15-55-00.school.G339.r13.person_closes_vehicle_door.6821.6876	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2850
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-00.15-55-00.school.G339.r13.person_enters_vehicle.6693.6938	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2851
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-00.15-55-00.school.G339.r13.person_enters_vehicle.6713.6876	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2852
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-00.15-55-00.school.G339.r13.person_opens_vehicle_door.6693.6766	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2853
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-00.15-55-00.school.G339.r13.person_opens_vehicle_door.6713.6780	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2854
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-00.15-55-00.school.G339.r13.vehicle_turns_left.7797.7884	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2855
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-00.15-55-00.school.G339.r13.vehicle_turns_right.7372.7414	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2856
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-00.15-55-00.school.G339.r13.vehicle_turns_right.7508.7633	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2857
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-00.15-55-00.school.G339.r13.vehicle_turns_right.219.392	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2858
closing trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.person_closes_trunk.6152.6222	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	2859
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.person_closes_vehicle_door.3973.4051	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2860
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.person_closes_vehicle_door.5841.5921	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2861
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.person_closes_vehicle_door.6358.6433	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2862
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.person_enters_vehicle.6352.6433	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	2863
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.person_exits_vehicle.3841.3993	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2864
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.person_exits_vehicle.5679.5838	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2865
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.person_exits_vehicle.5760.5886	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	2866
opening trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.person_opens_trunk.5948.6102	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	2867
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.person_opens_vehicle_door.3841.3941	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2868
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.person_opens_vehicle_door.5760.5827	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2869
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.person_opens_vehicle_door.5679.5769	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	2870
unloading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.person_unloads_vehicle.6053.6126	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	2871
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.vehicle_reverses.4185.4284	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	2872
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.vehicle_reverses.4402.4729	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	2873
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.vehicle_starts.5343.5437	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2875
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.vehicle_starts.6722.6864	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2876
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.vehicle_stops.3389.3461	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2877
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.vehicle_stops.4984.5036	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2878
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.vehicle_stops.5593.5667	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2879
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.vehicle_turns_left.6785.6932	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2880
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.vehicle_turns_right.3269.3424	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2881
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.vehicle_turns_right.5341.5464	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2882
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.vehicle_turns_right.0.159	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2883
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.vehicle_turns_right.4803.4954	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	2884
driving forward	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-50-06.15-55-06.hospital.G341.r13.vehicle_drives_forward.4729.4402	.mp4	vehicle	retrieval	vehicle reversing	vehicle driving forward	2886
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-55-00.16-00-00.school.G336.r13.vehicle_turns_left.4122.4295	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2887
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-55-00.16-00-00.school.G336.r13.vehicle_turns_left.5806.5972	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	2888
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-55-00.16-00-00.school.G424.r13.person_closes_vehicle_door.487.560	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	2889
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-55-00.16-00-00.school.G424.r13.vehicle_reverses.776.846	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	2890
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-55-00.16-00-00.school.G424.r13.vehicle_reverses.886.1037	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	2891
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-55-00.16-00-00.school.G424.r13.vehicle_starts.0.46	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2892
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-55-00.16-00-00.school.G424.r13.vehicle_starts.430.500	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	2894
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-55-00.16-00-00.school.G424.r13.vehicle_stops.158.213	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2898
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-15	2018-03-15.15-55-00.16-00-00.school.G424.r13.vehicle_stops.4968.5040	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	2900
